timestamp;sensor_name;sensor_type;msg
1704463200000;LR_DHT;Temperature;{'timestamp': 1704463200000, 'temperature': 19.837191792454245, 'humidity': 56.08483036216903}
1704463200000;BATH_DHT;Temperature;{'timestamp': 1704463200000, 'temperature': 23.361998076868815, 'humidity': 73.61011391466165}
1704463200000;B_DHT;Temperature;{'timestamp': 1704463200000, 'temperature': 20.436120388373833, 'humidity': 58.078736529800985}
1704463200000;B_PIR;PIR;{'timestamp': 1704463200000, 'presence': 0}
1704463200000;FSR;FSR;{'timestamp': 1704463200000, 'weight': 910}
1704463260000;BATH_PIR;PIR;{'timestamp': 1704463260000, 'presence': 1}
1704463260000;HR;HR;{'timestamp': 1704463260000, 'hr': 70}
1704464400000;K_DHT;Temperature;{'timestamp': 1704464400000, 'temperature': 20.78605555376595, 'humidity': 45.0}
1704464400000;LR_DHT;Temperature;{'timestamp': 1704464400000, 'temperature': 24.08648425390112, 'humidity': 46.265028442212476}
1704464400000;BATH_DHT;Temperature;{'timestamp': 1704464400000, 'temperature': 24.130669246805162, 'humidity': 71.67311964674742}
1704464400000;B_DHT;Temperature;{'timestamp': 1704464400000, 'temperature': 21.056037547529446, 'humidity': 68.1352408695903}
1704464400000;FSR;FSR;{'timestamp': 1704464400000, 'weight': 811}
1704465000000;BATH_PIR;PIR;{'timestamp': 1704465000000, 'presence': 0}
1704465000000;HR;HR;{'timestamp': 1704465000000, 'hr': 84}
1704465060000;LR_PIR;PIR;{'timestamp': 1704465060000, 'presence': 1}
1704465600000;K_DHT;Temperature;{'timestamp': 1704465600000, 'temperature': 21.030216670110963, 'humidity': 34.65851308348813}
1704465600000;LR_DHT;Temperature;{'timestamp': 1704465600000, 'temperature': 25.215472147659607, 'humidity': 46.60723381321428}
1704465600000;BATH_DHT;Temperature;{'timestamp': 1704465600000, 'temperature': 25.702599356337753, 'humidity': 57.17697751892207}
1704465600000;B_DHT;Temperature;{'timestamp': 1704465600000, 'temperature': 20.72130236827968, 'humidity': 55.731650579136065}
1704465600000;FSR;FSR;{'timestamp': 1704465600000, 'weight': 718}
1704465900000;LR_CAMERA;Camera;{'timestamp': 1704465900000, 'file': '/train/split3/split3_245.png'}
1704466800000;K_CAMERA;Camera;{'timestamp': 1704466800000, 'file': '/train/split2/split2_246.png'}
1704466800000;K_DHT;Temperature;{'timestamp': 1704466800000, 'temperature': 20.697476161226778, 'humidity': 32.29952876435971}
1704466800000;LR_CAMERA;Camera;{'timestamp': 1704466800000, 'file': '/train/split10/split10_326.png'}
1704466800000;LR_DHT;Temperature;{'timestamp': 1704466800000, 'temperature': 25.487286807541683, 'humidity': 47.12204369463516}
1704466800000;BATH_DHT;Temperature;{'timestamp': 1704466800000, 'temperature': 24.946715190634322, 'humidity': 71.09239035587778}
1704466800000;B_DHT;Temperature;{'timestamp': 1704466800000, 'temperature': 22.34844158501815, 'humidity': 55.99623428404951}
1704466800000;FSR;FSR;{'timestamp': 1704466800000, 'weight': 624}
1704468000000;K_DHT;Temperature;{'timestamp': 1704468000000, 'temperature': 21.526664647882665, 'humidity': 35.12635702723313}
1704468000000;LR_DHT;Temperature;{'timestamp': 1704468000000, 'temperature': 23.462769518105866, 'humidity': 50.84919294940006}
1704468000000;BATH_DHT;Temperature;{'timestamp': 1704468000000, 'temperature': 24.88535740844849, 'humidity': 62.38488074854833}
1704468000000;B_DHT;Temperature;{'timestamp': 1704468000000, 'temperature': 22.257008247359224, 'humidity': 66.06332748646692}
1704468000000;FSR;FSR;{'timestamp': 1704468000000, 'weight': 522}
1704469200000;K_DHT;Temperature;{'timestamp': 1704469200000, 'temperature': 22.0, 'humidity': 38.90468259553341}
1704469200000;LR_DHT;Temperature;{'timestamp': 1704469200000, 'temperature': 21.867201068538556, 'humidity': 68.0}
1704469200000;BATH_DHT;Temperature;{'timestamp': 1704469200000, 'temperature': 24.853708326711757, 'humidity': 56.24585878367435}
1704469200000;B_DHT;Temperature;{'timestamp': 1704469200000, 'temperature': 22.584901352877647, 'humidity': 56.845854887294834}
1704469200000;FSR;FSR;{'timestamp': 1704469200000, 'weight': 396}
1704469500000;LR_CAMERA;Camera;{'timestamp': 1704469500000, 'file': '/train/split10/split10_412.png'}
1704470400000;K_CAMERA;Camera;{'timestamp': 1704470400000, 'file': '/train/split2/split2_325.png'}
1704470400000;K_DHT;Temperature;{'timestamp': 1704470400000, 'temperature': 25.94327630505777, 'humidity': 61.79122459543166}
1704470400000;LR_CAMERA;Camera;{'timestamp': 1704470400000, 'file': '/train/split10/split10_112.png'}
1704470400000;LR_DHT;Temperature;{'timestamp': 1704470400000, 'temperature': 25.742330220459515, 'humidity': 56.18650050751724}
1704470400000;BATH_DHT;Temperature;{'timestamp': 1704470400000, 'temperature': 25.665622581611004, 'humidity': 70.36514495090685}
1704470400000;B_DHT;Temperature;{'timestamp': 1704470400000, 'temperature': 21.997259397803518, 'humidity': 50.96699754874429}
1704470400000;LR_PIR;PIR;{'timestamp': 1704470400000, 'presence': 0}
1704470400000;FSR;FSR;{'timestamp': 1704470400000, 'weight': 267}
1704470460000;K_PIR;PIR;{'timestamp': 1704470460000, 'presence': 1}
1704471600000;K_DHT;Temperature;{'timestamp': 1704471600000, 'temperature': 23.127399634533518, 'humidity': 70.53059389866495}
1704471600000;LR_DHT;Temperature;{'timestamp': 1704471600000, 'temperature': 19.12215936028758, 'humidity': 59.22555073865074}
1704471600000;BATH_DHT;Temperature;{'timestamp': 1704471600000, 'temperature': 25.060526152811462, 'humidity': 70.5880522736759}
1704471600000;B_DHT;Temperature;{'timestamp': 1704471600000, 'temperature': 20.534749654958958, 'humidity': 64.55188316197669}
1704471600000;FSR;FSR;{'timestamp': 1704471600000, 'weight': 158}
1704472800000;K_DHT;Temperature;{'timestamp': 1704472800000, 'temperature': 25.48949727656367, 'humidity': 52.09277751084148}
1704472800000;LR_DHT;Temperature;{'timestamp': 1704472800000, 'temperature': 19.419895934303124, 'humidity': 65.43828924814655}
1704472800000;BATH_DHT;Temperature;{'timestamp': 1704472800000, 'temperature': 23.752724877927555, 'humidity': 73.91103653712189}
1704472800000;B_DHT;Temperature;{'timestamp': 1704472800000, 'temperature': 20.0, 'humidity': 64.63318844137898}
1704472800000;FSR;FSR;{'timestamp': 1704472800000, 'weight': 37}
1704473100000;LR_CAMERA;Camera;{'timestamp': 1704473100000, 'file': '/train/split10/split10_365.png'}
1704474000000;K_CAMERA;Camera;{'timestamp': 1704474000000, 'file': '/train/split2/split2_036.png'}
1704474000000;K_DHT;Temperature;{'timestamp': 1704474000000, 'temperature': 25.003731988781187, 'humidity': 63.63423746408842}
1704474000000;LR_CAMERA;Camera;{'timestamp': 1704474000000, 'file': '/train/split10/split10_247.png'}
1704474000000;LR_DHT;Temperature;{'timestamp': 1704474000000, 'temperature': 20.095978375011345, 'humidity': 50.245075877711955}
1704474000000;BATH_DHT;Temperature;{'timestamp': 1704474000000, 'temperature': 24.459319009137683, 'humidity': 70.43810494700622}
1704474000000;B_DHT;Temperature;{'timestamp': 1704474000000, 'temperature': 20.975924236393382, 'humidity': 67.30223564615554}
1704474000000;FSR;FSR;{'timestamp': 1704474000000, 'weight': 1000}
1704475200000;K_DHT;Temperature;{'timestamp': 1704475200000, 'temperature': 26.938687892826355, 'humidity': 51.50592110273687}
1704475200000;LR_DHT;Temperature;{'timestamp': 1704475200000, 'temperature': 23.759577537455495, 'humidity': 54.896665761463865}
1704475200000;BATH_DHT;Temperature;{'timestamp': 1704475200000, 'temperature': 24.18516859262948, 'humidity': 74.89739077821227}
1704475200000;B_DHT;Temperature;{'timestamp': 1704475200000, 'temperature': 22.16440568584153, 'humidity': 51.10233345766143}
1704475200000;FSR;FSR;{'timestamp': 1704475200000, 'weight': 909}
1704476400000;K_DHT;Temperature;{'timestamp': 1704476400000, 'temperature': 25.322346770248394, 'humidity': 64.6462911596512}
1704476400000;LR_DHT;Temperature;{'timestamp': 1704476400000, 'temperature': 24.17343350620158, 'humidity': 43.0}
1704476400000;BATH_DHT;Temperature;{'timestamp': 1704476400000, 'temperature': 23.71994319938582, 'humidity': 62.93997611236741}
1704476400000;B_DHT;Temperature;{'timestamp': 1704476400000, 'temperature': 23.0, 'humidity': 60.362248244122675}
1704476400000;FSR;FSR;{'timestamp': 1704476400000, 'weight': 796}
1704476700000;LR_CAMERA;Camera;{'timestamp': 1704476700000, 'file': '/train/split3/split3_272.png'}
1704477600000;K_CAMERA;Camera;{'timestamp': 1704477600000, 'file': '/train/split2/split2_037.png'}
1704477600000;K_DHT;Temperature;{'timestamp': 1704477600000, 'temperature': 20.0, 'humidity': 32.97034199695055}
1704477600000;LR_CAMERA;Camera;{'timestamp': 1704477600000, 'file': '/train/split10/split10_107.png'}
1704477600000;LR_DHT;Temperature;{'timestamp': 1704477600000, 'temperature': 24.089754083676283, 'humidity': 51.20434111114225}
1704477600000;BATH_DHT;Temperature;{'timestamp': 1704477600000, 'temperature': 26.0, 'humidity': 63.64741775394194}
1704477600000;B_DHT;Temperature;{'timestamp': 1704477600000, 'temperature': 21.95733111440211, 'humidity': 56.34080624768507}
1704477600000;K_PIR;PIR;{'timestamp': 1704477600000, 'presence': 0}
1704477600000;FSR;FSR;{'timestamp': 1704477600000, 'weight': 672}
1704477660000;BATH_PIR;PIR;{'timestamp': 1704477660000, 'presence': 1}
1704477660000;HR;HR;{'timestamp': 1704477660000, 'hr': 81}
1704478800000;K_DHT;Temperature;{'timestamp': 1704478800000, 'temperature': 21.0595199122811, 'humidity': 31.64469229411999}
1704478800000;LR_DHT;Temperature;{'timestamp': 1704478800000, 'temperature': 19.27340661294536, 'humidity': 47.16785392567847}
1704478800000;BATH_DHT;Temperature;{'timestamp': 1704478800000, 'temperature': 24.552583837136435, 'humidity': 58.17713206036023}
1704478800000;B_DHT;Temperature;{'timestamp': 1704478800000, 'temperature': 21.25954630942678, 'humidity': 67.03922698985578}
1704478800000;BATH_PIR;PIR;{'timestamp': 1704478800000, 'presence': 0}
1704478800000;HR;HR;{'timestamp': 1704478800000, 'hr': 76}
1704478800000;FSR;FSR;{'timestamp': 1704478800000, 'weight': 565}
1704478860000;B_PIR;PIR;{'timestamp': 1704478860000, 'presence': 1}
1704480000000;K_DHT;Temperature;{'timestamp': 1704480000000, 'temperature': 20.936328534274182, 'humidity': 32.85825617969523}
1704480000000;LR_DHT;Temperature;{'timestamp': 1704480000000, 'temperature': 25.520336390533735, 'humidity': 49.49613141001489}
1704480000000;BATH_DHT;Temperature;{'timestamp': 1704480000000, 'temperature': 26.0, 'humidity': 69.70552210606994}
1704480000000;B_DHT;Temperature;{'timestamp': 1704480000000, 'temperature': 21.614003081171195, 'humidity': 66.6587884308918}
1704480000000;FSR;FSR;{'timestamp': 1704480000000, 'weight': 475}
1704480300000;LR_CAMERA;Camera;{'timestamp': 1704480300000, 'file': '/train/split10/split10_075.png'}
1704481200000;K_CAMERA;Camera;{'timestamp': 1704481200000, 'file': '/train/split2/split2_495.png'}
1704481200000;K_DHT;Temperature;{'timestamp': 1704481200000, 'temperature': 20.104997172760864, 'humidity': 36.85409173065202}
1704481200000;LR_CAMERA;Camera;{'timestamp': 1704481200000, 'file': '/train/split10/split10_054.png'}
1704481200000;LR_DHT;Temperature;{'timestamp': 1704481200000, 'temperature': 19.0, 'humidity': 41.3033925581193}
1704481200000;BATH_DHT;Temperature;{'timestamp': 1704481200000, 'temperature': 25.51746725225365, 'humidity': 59.059734641244546}
1704481200000;B_DHT;Temperature;{'timestamp': 1704481200000, 'temperature': 20.37448924730442, 'humidity': 55.93053545676985}
1704481200000;FSR;FSR;{'timestamp': 1704481200000, 'weight': 372}
1704482400000;K_DHT;Temperature;{'timestamp': 1704482400000, 'temperature': 22.0, 'humidity': 30.63787183126584}
1704482400000;LR_DHT;Temperature;{'timestamp': 1704482400000, 'temperature': 21.0, 'humidity': 44.77909209291643}
1704482400000;BATH_DHT;Temperature;{'timestamp': 1704482400000, 'temperature': 23.0, 'humidity': 55.36006878462958}
1704482400000;B_DHT;Temperature;{'timestamp': 1704482400000, 'temperature': 21.209095476133186, 'humidity': 57.48608469204067}
1704482400000;FSR;FSR;{'timestamp': 1704482400000, 'weight': 251}
1704483600000;K_DHT;Temperature;{'timestamp': 1704483600000, 'temperature': 21.536782209893353, 'humidity': 37.74516897799697}
1704483600000;LR_DHT;Temperature;{'timestamp': 1704483600000, 'temperature': 20.523379417147122, 'humidity': 45.81212969975436}
1704483600000;BATH_DHT;Temperature;{'timestamp': 1704483600000, 'temperature': 25.420294320720927, 'humidity': 64.30656757283379}
1704483600000;B_DHT;Temperature;{'timestamp': 1704483600000, 'temperature': 20.0, 'humidity': 40.49370039973817}
1704483600000;FSR;FSR;{'timestamp': 1704483600000, 'weight': 142}
1704483900000;LR_CAMERA;Camera;{'timestamp': 1704483900000, 'file': '/train/split3/split3_272.png'}
1704484800000;K_CAMERA;Camera;{'timestamp': 1704484800000, 'file': '/train/split1/split1_268.png'}
1704484800000;K_DHT;Temperature;{'timestamp': 1704484800000, 'temperature': 20.0, 'humidity': 39.48863200373672}
1704484800000;LR_CAMERA;Camera;{'timestamp': 1704484800000, 'file': '/train/split3/split3_611.png'}
1704484800000;LR_DHT;Temperature;{'timestamp': 1704484800000, 'temperature': 20.93493013447826, 'humidity': 32.59114415980456}
1704484800000;BATH_DHT;Temperature;{'timestamp': 1704484800000, 'temperature': 22.0, 'humidity': 54.823296184085805}
1704484800000;B_DHT;Temperature;{'timestamp': 1704484800000, 'temperature': 21.796818638179996, 'humidity': 49.54367426512694}
1704484800000;FSR;FSR;{'timestamp': 1704484800000, 'weight': 39}
1704486000000;K_DHT;Temperature;{'timestamp': 1704486000000, 'temperature': 21.695661898013626, 'humidity': 39.524746890134196}
1704486000000;LR_DHT;Temperature;{'timestamp': 1704486000000, 'temperature': 19.375445176201985, 'humidity': 46.92673960318912}
1704486000000;BATH_DHT;Temperature;{'timestamp': 1704486000000, 'temperature': 20.0, 'humidity': 44.2280399117935}
1704486000000;B_DHT;Temperature;{'timestamp': 1704486000000, 'temperature': 20.024873018898198, 'humidity': 43.04064549519588}
1704486000000;FSR;FSR;{'timestamp': 1704486000000, 'weight': 1000}
1704487200000;K_DHT;Temperature;{'timestamp': 1704487200000, 'temperature': 20.302353370229227, 'humidity': 36.828863116261}
1704487200000;LR_DHT;Temperature;{'timestamp': 1704487200000, 'temperature': 21.0, 'humidity': 37.71669384418499}
1704487200000;BATH_DHT;Temperature;{'timestamp': 1704487200000, 'temperature': 20.0, 'humidity': 47.73115519626277}
1704487200000;B_DHT;Temperature;{'timestamp': 1704487200000, 'temperature': 21.51595904885892, 'humidity': 59.54933302271126}
1704487200000;FSR;FSR;{'timestamp': 1704487200000, 'weight': 906}
1704487500000;LR_CAMERA;Camera;{'timestamp': 1704487500000, 'file': '/train/split10/split10_200.png'}
1704488400000;K_CAMERA;Camera;{'timestamp': 1704488400000, 'file': '/train/split2/split2_069.png'}
1704488400000;K_DHT;Temperature;{'timestamp': 1704488400000, 'temperature': 20.254967003185815, 'humidity': 34.756253053866395}
1704488400000;LR_CAMERA;Camera;{'timestamp': 1704488400000, 'file': '/train/split10/split10_397.png'}
1704488400000;LR_DHT;Temperature;{'timestamp': 1704488400000, 'temperature': 19.0, 'humidity': 45.34860740309827}
1704488400000;BATH_DHT;Temperature;{'timestamp': 1704488400000, 'temperature': 20.441648878609655, 'humidity': 55.646975402180985}
1704488400000;B_DHT;Temperature;{'timestamp': 1704488400000, 'temperature': 20.0, 'humidity': 52.107385001612286}
1704488400000;FSR;FSR;{'timestamp': 1704488400000, 'weight': 797}
1704489600000;K_DHT;Temperature;{'timestamp': 1704489600000, 'temperature': 20.606305650433512, 'humidity': 37.70065027109574}
1704489600000;LR_DHT;Temperature;{'timestamp': 1704489600000, 'temperature': 19.224293087802703, 'humidity': 48.08829920752012}
1704489600000;BATH_DHT;Temperature;{'timestamp': 1704489600000, 'temperature': 20.580668998422976, 'humidity': 55.01321369613247}
1704489600000;B_DHT;Temperature;{'timestamp': 1704489600000, 'temperature': 20.717128750240565, 'humidity': 57.79662793784906}
1704490800000;K_DHT;Temperature;{'timestamp': 1704490800000, 'temperature': 21.486634974158104, 'humidity': 30.0}
1704490800000;LR_DHT;Temperature;{'timestamp': 1704490800000, 'temperature': 19.530676491230654, 'humidity': 36.29934808624031}
1704490800000;BATH_DHT;Temperature;{'timestamp': 1704490800000, 'temperature': 21.862353130042663, 'humidity': 57.418166498085}
1704490800000;B_DHT;Temperature;{'timestamp': 1704490800000, 'temperature': 22.0, 'humidity': 41.67733513800453}
1704491100000;LR_CAMERA;Camera;{'timestamp': 1704491100000, 'file': '/train/split3/split3_715.png'}
1704492000000;K_CAMERA;Camera;{'timestamp': 1704492000000, 'file': '/train/split1/split1_646.png'}
1704492000000;K_DHT;Temperature;{'timestamp': 1704492000000, 'temperature': 20.81452730250801, 'humidity': 40.0}
1704492000000;LR_CAMERA;Camera;{'timestamp': 1704492000000, 'file': '/train/split3/split3_308.png'}
1704492000000;LR_DHT;Temperature;{'timestamp': 1704492000000, 'temperature': 19.0, 'humidity': 37.680288449835444}
1704492000000;BATH_DHT;Temperature;{'timestamp': 1704492000000, 'temperature': 21.840851671154063, 'humidity': 58.81956509550146}
1704492000000;B_DHT;Temperature;{'timestamp': 1704492000000, 'temperature': 21.968151453745673, 'humidity': 53.942387780837684}
1704493200000;K_DHT;Temperature;{'timestamp': 1704493200000, 'temperature': 20.571056212932277, 'humidity': 30.11728689534829}
1704493200000;LR_DHT;Temperature;{'timestamp': 1704493200000, 'temperature': 19.993540940459958, 'humidity': 38.26160834369218}
1704493200000;BATH_DHT;Temperature;{'timestamp': 1704493200000, 'temperature': 20.0, 'humidity': 43.84342511947552}
1704493200000;B_DHT;Temperature;{'timestamp': 1704493200000, 'temperature': 21.695425211788695, 'humidity': 51.2279112551056}
1704494400000;K_DHT;Temperature;{'timestamp': 1704494400000, 'temperature': 21.517774128807588, 'humidity': 36.98253916282948}
